Gene.Model.ID	Gene.Symbol	Full.Name	Source	Chromosome	Start	End
Zm00001d006195	hb126	Homeobox-transcription factor 126	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"201,274,832"	"201,276,496"
Zm00001d006209	srs2	SHI/STY (SRS)-transcription factor 2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"201,896,427"	"201,897,959"
Zm00001d006212	GRMZM2G367834			Chr2	"201,957,643"	"201,964,027"
Zm00001d006221	tpi2	triose phosphate isomerase2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"202,188,330"	"202,192,176"
Zm00001d006236	myb31	MYB31 transcription factor31	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"202,580,128"	"202,588,798"
Zm00001d006238	GRMZM2G050193			Chr2	"202,615,728"	"202,622,663"
Zm00001d006257	pld10	phospholipase D10	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"202,910,034"	"202,917,109"
Zm00001d006274	TIDP2961			Chr2	"203,395,420"	"203,402,757"
Zm00001d006293	nlp17	NLP-transcription factor 17	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"203,858,974"	"203,864,535"
Zm00001d006306	hmg103	HMG-transcription factor 3	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"204,114,307"	"204,116,336"
Zm00001d006309	ugp1	UDP-glucose pyrophosphorylase1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"204,243,913"	"204,249,878"
Zm00001d006324	sdg106	set domain gene106	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"204,611,682"	"204,615,749"
Zm00001d006329	pmpm2	proteolipid membrane potential regulator2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"204,888,454"	"204,889,753"
Zm00001d006340	phi251315			Chr2	"205,015,688"	"205,019,006"
Zm00001d006344	AY109722			Chr2	"205,082,198"	"205,087,995"
Zm00001d006348	grftf2	GRF-transcription factor 2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"205,258,531"	"205,260,875"
Zm00001d006351	ago18a	argonaute18a	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"205,398,373"	"205,404,779"
Zm00001d006369	sdg116	set domain gene116	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"205,908,412"	"205,911,375"
Zm00001d006372	adf2	actin depolymerizing factor2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"205,994,533"	"205,995,809"
Zm00001d006387	hggt2	homogentisate geranylgeranyltransferase3		Chr2	"206,364,249"	"206,367,453"
Zm00001d006408	nbcs6	nucleobase:cation symporter6		Chr2	"206,925,694"	"206,933,192"
Zm00001d006428	phd31	PHD-transcription factor 31	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"207,695,606"	"207,743,821"
Zm00001d006439	atp3	ATP synthase3	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"208,238,550"	"208,242,017"
Zm00001d006446	sm2	salmon silk2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"208,457,127"	"208,458,693"
Zm00001d006451	sbp13	SBP-transcription factor 13	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"208,544,401"	"208,546,453"
Zm00001d006461	umc1560			Chr2	"208,886,176"	"208,891,521"
Zm00001d006463	dof34	C2C2-Dof-transcription factor 34	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"208,994,101"	"208,995,156"
Zm00001d006467	aprl2	adenosine 5'-phosphosulfate reductase-like2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"209,132,700"	"209,135,945"
Zm00001d006474	atg8a	autophagy8a		Chr2	"209,341,868"	"209,344,124"
Zm00001d006476	aco5	aconitase5	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"209,512,508"	"209,518,574"
Zm00001d006476	pzb01103		Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"209,512,508"	"209,518,574"
Zm00001d006479	cdpk3	calcium dependent protein kinase3	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"209,563,817"	"209,568,015"
Zm00001d006512	pdi12	protein disulfide isomerase12	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"210,284,963"	"210,294,947"
Zm00001d006520	pdrp1	PDK regulatory protein1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"210,399,298"	"210,402,238"
Zm00001d006551	gras49	GRAS-transcription factor 49	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"210,843,272"	"210,854,196"
Zm00001d006561	umc1049			Chr2	"210,943,810"	"210,944,832"
Zm00001d006564	ms32	male sterile32	Gene model association inferred from similarity to bHLH per Moon et al 2013	Chr2	"211,024,993"	"211,027,729"
Zm00001d006566	mmp116			Chr2	"211,038,725"	"211,040,522"
Zm00001d006578	bhlh80	bHLH-transcription factor 80	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"211,375,734"	"211,378,716"
Zm00001d006585	myb141	MYB-transcription factor 141	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"211,619,081"	"211,620,480"
Zm00001d006611	GRMZM2G418415		Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"212,555,875"	"212,556,879"
Zm00001d006619	c3h15	C3H-transcription factor 315	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"212,747,709"	"212,749,721"
Zm00001d006629	mterf8	mTERF-domain protein8	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"212,952,452"	"212,953,621"
Zm00001d006644	mkkk27	MAP kinase kinase kinase27	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"213,304,600"	"213,307,872"
Zm00001d006651	tua5	alpha tubulin5	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"213,473,849"	"213,477,743"
Zm00001d006653	ereb62	AP2-EREBP-transcription factor 62	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"213,547,650"	"213,548,585"
Zm00001d006657	w3	white seedling3		Chr2	"213,698,948"	"213,714,990"
Zm00001d006663	lhca1	light harvesting complex A1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"213,805,344"	"213,811,979"
Zm00001d006668	mads17	MADS-transcription factor 17	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"213,897,891"	"213,899,273"
Zm00001d006669	sbt2	subtilisin2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"213,900,069"	"213,902,405"
Zm00001d006673	mmp84			Chr2	"214,011,828"	"214,022,318"
Zm00001d006677	bzr7	BZR-transcription factor 7	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"214,086,849"	"214,088,343"
Zm00001d006678	ggps1	geranylgeranyl pyrophosphate synthase1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"214,097,373"	"214,099,059"
Zm00001d006687	hb107	Homeobox-transcription factor 107	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"214,450,310"	"214,451,531"
Zm00001d006700	mterf9	mTERF-domain protein9	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"214,673,600"	"214,677,670"
Zm00001d006701	gras75	GRAS-transcription factor 75	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"214,683,529"	"214,685,193"
Zm00001d006702	wrky116	WRKY-transcription factor 116	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"214,685,549"	"214,691,851"
Zm00001d006721	gras85	GRAS-transcription factor 85	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"215,252,093"	"215,253,853"
Zm00001d006733	bhlh147	bHLH-transcription factor 147	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"215,451,653"	"215,453,055"
Zm00001d006739	lbd14	LBD-transcription factor 14	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"215,644,201"	"215,645,366"
Zm00001d006744	gras73	GRAS-transcription factor 73	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"215,722,019"	"215,723,389"
Zm00001d006760	eif5a	elongation initiation factor5A	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"216,127,454"	"216,130,302"
Zm00001d006780	hda109	histone deacetylase	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"216,491,788"	"216,503,386"
Zm00001d006789	AI668346			Chr2	"216,680,792"	"216,695,299"
Zm00001d006790	gpm863			Chr2	"216,755,232"	"216,764,301"
Zm00001d006791	mybr29	MYB-related-transcription factor 29	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"216,766,315"	"216,767,167"
Zm00001d006798	GRMZM2G102625			Chr2	"216,935,090"	"216,965,652"
Zm00001d006813	cadtfr6	CCAAT-DR1-transcription factor 6	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"217,201,427"	"217,202,044"
Zm00001d006821	phi435417			Chr2	"217,263,983"	"217,264,651"
Zm00001d006835	ca2p4	CCAAT-HAP2-transcription factor 24	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"217,595,882"	"217,600,202"
Zm00001d006848	mybr5	MYB-related-transcription factor 5	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"217,790,789"	"217,797,756"
Zm00001d006860	zim12	ZIM-transcription factor 12	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"218,018,545"	"218,021,082"
Zm00001d006865	umc1604			Chr2	"218,158,310"	"218,159,847"
Zm00001d006866	pco121523			Chr2	"218,206,668"	"218,211,567"
Zm00001d006875	alt10	alanine aminotransferase10	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"218,327,505"	"218,332,462"
Zm00001d006885	bnl6.20			Chr2	"218,537,811"	"218,543,707"
Zm00001d006907	bnlg1316			Chr2	"219,180,628"	"219,186,031"
Zm00001d006913	trpp3	trehalose-6-phosphate phosphatase3	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"219,293,809"	"219,297,189"
Zm00001d006918	ham101	histone acetyl transferase MYST family 101	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"219,348,782"	"219,353,657"
Zm00001d006922	myb7	MYB-transcription factor 7	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"219,448,057"	"219,452,768"
Zm00001d006945	gbptf6	GeBP-transcription factor 6	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"219,975,248"	"219,976,357"
Zm00001d007032	mmp137			Chr2	"220,442,953"	"220,446,764"
Zm00001d007033	ereb210	AP2-EREBP-transcription factor 210	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"220,493,755"	"220,494,609"
Zm00001d007038	AY109645			Chr2	"220,640,379"	"220,648,182"
Zm00001d007042	bzip91	bZIP-transcription factor 91	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"220,735,632"	"220,738,913"
Zm00001d007068	mab16	math-btb16	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"221,312,374"	"221,317,785"
Zm00001d007073	umc2085			Chr2	"221,455,838"	"221,459,336"
Zm00001d007076	umc1633			Chr2	"221,755,305"	"221,756,948"
Zm00001d007100	smk1	small kernel1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"222,255,509"	"222,256,819"
Zm00001d007105	mmp34			Chr2	"222,362,512"	"222,364,930"
Zm00001d007116	nbcs7	nucleobase:cation symporter7		Chr2	"222,533,371"	"222,540,067"
Zm00001d007119	ereb183	AP2-EREBP-transcription factor 183	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"222,724,965"	"222,725,855"
Zm00001d007141	tacs1	terminal acidic SANT 1		Chr2	"223,272,401"	"223,275,423"
Zm00001d007168	ofp12	OVATE-transcription factor 12	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"223,714,590"	"223,715,291"
Zm00001d007173	abi39	ABI3-VP1-transcription factor 39	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"223,808,167"	"223,823,179"
Zm00001d007187	mmc0381			Chr2	"224,120,990"	"224,123,245"
Zm00001d007188	eil2	EIL-transcription factor 2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"224,126,723"	"224,128,510"
Zm00001d007191	myb110	MYB-transcription factor 110	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"224,248,136"	"224,249,179"
Zm00001d007234	apx2	ascorbate peroxidase2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"225,336,968"	"225,339,744"
Zm00001d007236	ereb43	AP2-EREBP-transcription factor 43	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"225,397,842"	"225,399,820"
Zm00001d007240	GRMZM2G033962		Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"225,519,590"	"225,524,863"
Zm00001d007248	gras64	GRAS-transcription factor 64	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"225,609,655"	"225,611,470"
Zm00001d007251	nbcs8	nucleobase:cation symporter8		Chr2	"225,688,832"	"225,690,463"
Zm00001d007267	lhcb5	light harvesting chlorophyll a/b binding protein5	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"226,141,607"	"226,143,698"
Zm00001d007270	ap17	clathrin coat assembly protein  AP17	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"226,300,833"	"226,306,935"
Zm00001d007280	zar3	Zea mays ARGOS homolog3	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"226,781,429"	"226,781,725"
Zm00001d007301	pdi2	protein disulfide isomerase2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"227,279,908"	"227,283,960"
Zm00001d007311	bhlh41	bHLH-transcription factor 41	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"227,455,863"	"227,458,214"
Zm00001d007318	cl1288_1a			Chr2	"228,269,951"	"228,282,379"
Zm00001d007329	wrky108	WRKY-transcription factor 108	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"228,732,533"	"228,737,268"
Zm00001d007357	AFB2	NA	NA	NA	NA	NA
Zm00001d007365	sweet14a	sugars will eventually be exported transporter14a	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"229,754,222"	"229,756,856"
Zm00001d007382	bhlh96	bHLH-transcription factor 96	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"230,338,653"	"230,341,206"
Zm00001d007384	e2f2	E2F-DP-transcription factor 22	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"230,438,790"	"230,442,944"
Zm00001d007387	hagtf14	GNAT-transcription factor 14	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"230,449,349"	"230,454,131"
Zm00001d007403	whp1	white pollen1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"230,953,342"	"230,957,070"
Zm00001d007407	rrb1	related to retinoblastoma1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"231,036,635"	"231,047,416"
Zm00001d007432	tcptf27	TCP-transcription factor 27	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"231,608,233"	"231,608,635"
Zm00001d007435	umc1252			Chr2	"231,635,751"	"231,645,139"
Zm00001d007436	ca5p8	CCAAT-HAP5-transcription factor 58	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr2	"231,673,422"	"231,677,391"
Zm00001d007445	fkf1	flavin-binding kelch repeat f-box1		Chr2	"231,913,591"	"231,917,937"
